date,l,m,h,na,sum
2023-04-25,261,101,26,0,388
2023-04-26,144,85,71,0,300
2023-04-27,183,73,104,0,360
2023-04-28,149,63,87,0,299
2023-04-29,200,84,38,0,322
2023-04-30,174,178,18,0,370
2023-05-01,165,123,130,0,418
2023-05-02,482,120,133,0,735
2023-05-03,658,140,0,0,798
2023-05-04,495,155,1,0,651
2023-05-05,581,207,28,0,816
2023-05-06,376,285,8,0,669
2023-05-07,375,324,11,0,710
2023-05-08,483,107,221,0,811
2023-05-09,549,89,274,0,912
2023-05-10,543,249,210,0,1002
2023-05-11,548,411,0,0,959
2023-05-12,655,262,0,0,917
2023-05-13,649,202,22,0,873
2023-05-14,666,220,50,0,936
2023-05-15,600,192,85,0,877
2023-05-16,589,310,129,0,1028
2023-05-17,334,350,275,0,959
2023-05-18,337,426,273,0,1036
2023-05-19,307,618,123,0,1048
2023-05-20,269,469,79,0,817
2023-05-21,416,309,213,0,938
2023-05-22,280,437,248,0,965
2023-05-23,304,553,0,0,857
2023-05-24,334,574,12,0,920
2023-05-25,692,367,138,0,1197
2023-05-26,632,481,43,0,1156
2023-05-27,564,238,10,0,812
2023-05-28,440,370,12,0,822
2023-05-29,674,128,11,0,813
2023-05-30,624,173,36,0,833
2023-05-31,349,589,43,0,981
2023-06-01,367,460,23,0,850
2023-06-02,194,717,42,0,953
2023-06-03,175,722,126,0,1023
2023-06-04,434,264,154,0,852
2023-06-05,677,185,157,0,1019
2023-06-06,592,205,165,0,962
2023-06-07,512,240,216,0,968
2023-06-08,562,313,97,0,972
2023-06-09,541,359,98,0,998
2023-06-10,536,293,84,0,913
2023-06-11,929,444,53,0,1426
2023-06-12,1101,320,87,0,1508
2023-06-13,732,163,156,0,1051
2023-06-14,411,441,274,0,1126
2023-06-15,357,519,175,0,1051
2023-06-16,410,636,68,0,1114
2023-06-17,396,521,139,0,1056
2023-06-18,520,452,40,0,1012
2023-06-19,523,296,2,0,821
2023-06-20,689,395,14,0,1098
2023-06-21,627,441,42,0,1110
2023-06-22,568,377,94,0,1039
2023-06-23,614,506,113,0,1233
2023-06-24,623,328,50,0,1001
2023-06-25,732,49,49,0,830
2023-06-26,628,466,24,0,1118
2023-06-27,792,141,122,0,1055
2023-06-28,693,398,162,0,1253
2023-06-29,578,246,101,0,925
2023-06-30,558,470,31,0,1059
2023-07-01,501,266,18,0,785
2023-07-02,558,245,23,0,826
2023-07-03,788,173,29,0,990
2023-07-04,927,143,29,0,1099
2023-07-05,832,218,18,0,1068
2023-07-06,839,247,41,0,1127
2023-07-07,740,142,26,0,908
2023-07-08,835,202,56,0,1093
2023-07-09,797,57,103,0,957
2023-07-10,776,346,119,0,1241
2023-07-11,643,246,39,0,928
2023-07-12,761,223,115,0,1099
2023-07-13,753,133,189,0,1075
2023-07-14,635,153,186,0,974
2023-07-15,600,143,256,0,999
2023-07-16,599,164,320,0,1083
2023-07-17,518,140,430,0,1088
2023-07-18,718,175,373,0,1266
2023-07-19,838,322,41,0,1201
2023-07-20,944,128,58,0,1130
2023-07-21,861,235,91,0,1187
2023-07-22,610,490,92,0,1192
2023-07-23,585,364,108,0,1057
2023-07-24,515,396,156,0,1067
2023-07-25,442,320,219,0,981
2023-07-26,454,557,6,0,1017
2023-07-27,358,610,29,0,997
2023-07-28,776,215,26,0,1017
2023-07-29,689,250,41,0,980
2023-07-30,732,156,76,0,964
2023-07-31,710,133,94,0,937
2023-08-01,640,144,158,0,942
2023-08-02,550,242,135,0,927
2023-08-03,568,332,76,0,976
2023-08-04,528,416,81,0,1025
2023-08-05,625,352,38,0,1015
2023-08-06,637,195,47,0,879
2023-08-07,714,164,88,0,966
2023-08-08,650,252,101,0,1003
2023-08-09,619,239,71,0,929
2023-08-10,588,278,39,0,905
2023-08-11,701,255,31,0,987
2023-08-12,798,72,50,0,920
2023-08-13,684,27,39,0,750
2023-08-14,708,67,36,0,811
2023-08-15,559,216,51,0,826
2023-08-16,648,233,93,0,974
2023-08-17,613,319,26,0,958
2023-08-18,419,246,324,0,989
2023-08-19,252,209,423,0,884
2023-08-20,244,445,257,0,946
2023-08-21,560,288,68,0,916
2023-08-22,779,180,63,0,1022
2023-08-23,608,233,122,0,963
2023-08-24,377,372,147,0,896
2023-08-25,445,290,133,0,868
2023-08-26,451,304,60,0,815
2023-08-27,531,337,66,0,934
2023-08-28,700,243,102,0,1045
2023-08-29,659,168,72,0,899
2023-08-30,626,302,115,0,1043
2023-08-31,523,305,171,0,999
2023-09-01,419,348,136,0,903
2023-09-02,519,273,73,0,865
2023-09-03,678,133,90,0,901
2023-09-04,695,166,111,0,972
2023-09-05,658,234,59,0,951
2023-09-06,730,177,69,0,976
2023-09-07,711,226,98,0,1035
2023-09-08,804,177,93,0,1074
2023-09-09,634,264,27,0,925
2023-09-10,727,77,12,0,816
2023-09-11,929,39,13,0,981
2023-09-12,909,35,23,0,967
2023-09-13,945,27,29,0,1001
2023-09-14,968,47,14,0,1029
2023-09-15,888,65,23,0,976
2023-09-16,622,62,39,0,723
2023-09-17,780,145,39,0,964
2023-09-18,809,146,56,0,1011
2023-09-19,759,97,46,0,902
2023-09-20,902,221,60,0,1183
2023-09-21,776,347,53,0,1176
2023-09-22,742,212,40,0,994
2023-09-23,818,51,43,0,912
2023-09-24,623,112,44,0,779
2023-09-25,284,66,66,0,416
2023-09-26,629,188,103,0,920
2023-09-27,653,294,91,0,1038
2023-09-28,662,266,34,0,962
2023-09-29,429,165,42,0,636
2023-09-30,571,107,41,0,719
2023-10-01,532,28,35,0,595
2023-10-02,562,50,21,0,633
2023-10-03,520,52,56,0,628
2023-10-04,498,44,45,0,587
2023-10-05,392,40,0,0,432
2023-10-06,201,3,1,0,205
2023-10-07,311,5,1,0,317
2023-10-08,153,2,0,0,155
2023-10-09,99,1,1,0,101
2023-10-10,252,10,1,0,263
2023-10-11,160,11,0,0,171
2023-10-12,235,1,0,0,236
2023-10-13,231,6,0,0,237
2023-10-14,130,3,0,0,133
2023-10-15,113,0,0,0,113
2023-10-16,83,14,0,0,97
2023-10-17,30,8,1,0,39
2023-10-18,218,9,0,0,227
2023-10-19,316,12,0,0,328
2023-10-20,325,13,0,0,338
2023-10-21,32,0,0,0,32
2023-10-22,18,0,0,0,18
2023-10-23,298,0,0,0,298
2023-10-24,497,0,0,0,497
2023-10-25,215,3,0,0,218
2023-10-26,64,0,0,0,64
2023-10-27,77,1,1,0,79
2023-10-28,194,2,0,0,196
2023-10-29,20,0,0,0,20
2023-10-30,9,0,0,0,9
2023-10-31,30,1,0,0,31
2023-11-01,20,3,0,0,23
2023-11-02,39,2,0,0,41
2023-11-03,114,0,0,0,114
2023-11-04,207,5,0,0,212
2023-11-05,337,4,0,0,341
2023-11-06,292,5,0,0,297
2023-11-07,270,7,0,0,277
2023-11-08,353,11,0,0,364
2023-11-09,346,0,0,0,346
2023-11-10,14,0,0,0,14
2023-11-11,50,0,0,0,50
2023-11-12,35,0,0,0,35
2023-11-13,9,0,0,0,9
2023-11-14,15,0,0,0,15
2023-11-15,118,0,0,0,118
2023-11-16,187,4,2,0,193
2023-11-17,5,0,0,0,5
2023-11-18,2,0,0,0,2
2023-11-19,11,1,1,0,13
2023-11-20,3,0,0,0,3
2023-11-22,1,0,0,0,1
2023-11-23,1,0,0,0,1
2023-11-25,2,0,0,0,2
2023-11-26,5,0,0,0,5
2023-11-28,16,0,0,0,16
2023-11-29,40,0,0,0,40
2023-12-01,1,0,0,0,1
2023-12-02,1,0,0,0,1
2023-12-03,6,0,0,0,6
2023-12-04,3,0,0,0,3
2023-12-05,1,0,0,0,1
2023-12-06,6,1,0,0,7
2023-12-07,4,0,0,0,4
2023-12-08,3,0,0,0,3
2023-12-09,1,0,0,0,1
2023-12-10,1,0,0,0,1
2023-12-11,2,1,0,0,3
2023-12-12,4,1,0,0,5
2023-12-13,2,0,0,0,2
2023-12-14,26,0,0,0,26
2023-12-15,2,0,0,0,2
2023-12-18,20,0,0,0,20
2023-12-19,20,0,0,0,20
2023-12-20,4,3,0,0,7
2023-12-21,2,0,0,0,2
2023-12-23,7,2,0,0,9
2023-12-24,2,1,0,0,3
2023-12-25,1,0,0,0,1
2023-12-28,6,0,0,0,6
2023-12-29,47,0,0,0,47
2023-12-30,4,3,0,0,7
2023-12-31,25,0,0,0,25
2024-01-01,1,0,0,0,1
2024-01-02,6,1,0,0,7
2024-01-03,1,0,0,0,1
2024-01-04,10,0,0,0,10
2024-01-05,8,0,0,0,8
2024-01-07,3,0,0,0,3
2024-01-08,3,0,0,0,3
2024-01-09,2,0,0,0,2
2024-01-10,5,0,0,0,5
2024-01-11,2,0,0,0,2
2024-01-13,8,1,0,0,9
2024-01-14,2,0,0,0,2
2024-01-15,6,0,0,0,6
2024-01-16,10,0,0,0,10
2024-01-17,49,0,0,0,49
2024-01-18,20,0,0,0,20
2024-01-19,16,0,0,0,16
2024-01-20,8,1,0,0,9
2024-01-21,13,0,1,0,14
2024-01-22,5,1,0,0,6
2024-01-24,1,0,0,0,1
2024-01-25,2,0,0,0,2
2024-01-26,4,0,0,0,4
2024-01-27,1,1,0,0,2
2024-01-28,1,0,0,0,1
2024-01-29,16,3,0,0,19
2024-01-30,6,1,0,0,7
2024-01-31,11,0,0,0,11
2024-02-01,9,0,0,0,9
2024-02-02,94,2,0,0,96
2024-02-03,150,2,0,0,152
2024-02-04,1,0,0,0,1
2024-02-05,84,0,0,0,84
2024-02-06,7,1,0,0,8
2024-02-07,83,0,0,0,83
2024-02-08,89,0,0,0,89
2024-02-09,44,0,0,0,44
2024-02-10,54,0,0,0,54
2024-02-11,22,0,0,0,22
2024-02-12,50,0,0,0,50
2024-02-13,141,0,0,0,141
2024-02-14,168,0,0,0,168
2024-02-15,54,6,0,0,60
2024-02-16,57,0,0,0,57
2024-02-17,219,0,0,0,219
2024-02-18,27,1,0,0,28
2024-02-19,186,5,0,0,191
2024-02-20,275,8,0,0,283
2024-02-21,489,5,0,0,494
2024-02-22,531,0,0,0,531
2024-02-23,347,13,0,0,360
2024-02-24,267,2,0,0,269
2024-02-25,301,4,0,0,305
2024-02-26,523,20,0,0,543
2024-02-27,428,12,0,0,440
2024-02-28,410,0,0,0,410
2024-02-29,203,0,0,0,203
2024-03-01,357,0,0,0,357
2024-03-02,252,0,0,0,252
2024-03-03,129,0,0,0,129
2024-03-04,190,8,0,0,198
2024-03-05,194,24,0,0,218
2024-03-06,273,0,0,0,273
2024-03-07,217,3,0,0,220
2024-03-08,118,0,0,0,118
2024-03-09,228,2,0,0,230
2024-03-10,252,1,0,0,253
2024-03-11,368,4,0,0,372
2024-03-12,429,3,0,0,432
2024-03-13,413,1,0,0,414
2024-03-14,379,3,0,0,382
2024-03-15,427,0,0,0,427
2024-03-16,126,12,0,0,138
2024-03-17,205,19,0,0,224
2024-03-18,466,13,0,0,479
2024-03-19,508,2,0,0,510
2024-03-20,409,13,0,0,422
2024-03-21,371,74,0,0,445
2024-03-22,402,2,0,0,404
2024-03-23,452,0,1,0,453
2024-03-24,444,0,3,0,447
2024-03-25,442,0,0,0,442
2024-03-26,426,57,3,0,486
2024-03-27,473,63,1,0,537
2024-03-28,372,8,0,0,380
2024-03-29,449,100,0,0,549
2024-03-30,509,104,0,0,613
2024-03-31,147,82,0,0,229
2024-04-01,156,70,0,0,226
2024-04-02,285,29,0,0,314
2024-04-03,215,61,0,0,276
2024-04-04,151,101,0,0,252
2024-04-05,501,85,0,0,586
2024-04-06,491,32,0,0,523
2024-04-07,305,3,0,0,308
2024-04-08,129,1,0,0,130
2024-04-09,298,4,0,0,302
2024-04-10,340,5,0,0,345
2024-04-11,262,13,0,0,275
2024-04-12,264,23,0,0,287
2024-04-13,437,38,0,0,475
2024-04-14,485,11,0,0,496
2024-04-15,428,2,0,0,430
2024-04-16,479,6,0,0,485
2024-04-17,267,50,0,0,317
2024-04-18,290,64,0,0,354
2024-04-19,328,30,0,0,358
2024-04-20,234,0,0,0,234
2024-04-21,423,103,1,0,527
2024-04-22,306,113,0,0,419
2024-04-23,250,0,0,0,250
2024-04-24,661,39,0,0,700
2024-04-25,662,37,0,0,699
2024-04-26,310,3,0,0,313
2024-04-27,193,0,0,0,193
2024-04-28,275,25,0,0,300
2024-04-29,444,54,0,0,498
2024-04-30,216,80,0,0,296
2024-05-01,353,0,0,0,353
2024-05-02,267,68,0,0,335
2024-05-03,170,118,0,0,288
2024-05-04,242,74,0,0,316
2024-05-05,137,125,0,0,262
2024-05-06,243,92,0,0,335
2024-05-07,190,70,0,0,260
2024-05-08,327,28,0,0,355
2024-05-09,284,84,0,0,368
2024-05-10,226,82,0,0,308
2024-05-11,603,86,21,0,710
2024-05-12,675,218,111,0,1004
2024-05-13,636,195,2,0,833
2024-05-14,442,199,3,0,644
2024-05-15,616,176,2,0,794
2024-05-16,544,131,0,0,675
2024-05-17,241,83,28,0,352
2024-05-18,735,108,14,0,857
2024-05-19,884,111,34,0,1029
2024-05-20,789,146,0,0,935
2024-05-21,868,112,59,0,1039
2024-05-22,882,101,24,0,1007
2024-05-23,689,27,0,0,716
2024-05-24,605,125,0,0,730
2024-05-25,824,140,54,0,1018
2024-05-26,753,153,49,0,955
2024-05-27,446,164,102,0,712
2024-05-28,758,137,103,0,998
2024-05-29,472,141,14,0,627
2024-05-30,474,140,2,0,616
2024-05-31,406,185,3,0,594
2024-06-01,341,126,0,0,467
2024-06-02,471,130,0,0,601
2024-06-03,673,101,0,0,774
2024-06-04,448,143,0,0,591
2024-06-05,626,34,0,0,660
2024-06-06,418,71,0,0,489
2024-06-07,233,163,0,0,396
2024-06-08,366,128,0,0,494
2024-06-09,374,77,0,0,451
2024-06-10,1024,40,0,0,1064
2024-06-11,522,131,0,0,653
2024-06-12,741,42,0,0,783
2024-06-13,767,4,0,0,771
2024-06-14,766,13,0,0,779
2024-06-15,614,46,0,0,660
2024-06-16,760,1,0,0,761
2024-06-17,672,1,0,0,673
2024-06-18,765,48,2,0,815
2024-06-19,875,3,0,0,878
2024-06-20,914,53,0,0,967
2024-06-21,911,10,2,0,923
2024-06-22,628,13,1,0,642
2024-06-23,739,16,1,0,756
2024-06-24,758,17,0,0,775
2024-06-25,758,151,3,0,912
2024-06-26,870,10,1,0,881
2024-06-27,935,14,2,0,951
2024-06-28,969,30,10,0,1009
2024-06-29,933,40,9,0,982
2024-06-30,723,49,31,0,803
2024-07-01,368,108,22,0,498
2024-07-02,486,115,21,0,622
2024-07-03,631,125,0,0,756
2024-07-04,905,74,15,0,994
2024-07-05,827,206,14,0,1047
2024-07-06,963,203,15,0,1181
2024-07-07,819,83,25,0,927
2024-07-08,682,167,41,0,890
2024-07-09,806,238,46,0,1090
2024-07-10,950,240,33,0,1223
2024-07-11,833,321,28,0,1182
2024-07-12,693,180,1,0,874
2024-07-13,867,194,0,0,1061
2024-07-14,866,229,26,0,1121
2024-07-15,772,344,23,0,1139
2024-07-16,722,198,24,0,944
2024-07-17,540,251,47,0,838
2024-07-18,767,211,45,0,1023
2024-07-19,483,312,69,0,864
2024-07-20,638,290,110,0,1038
2024-07-21,544,293,163,0,1000
2024-07-22,252,287,87,0,626
2024-07-23,500,280,257,0,1037
2024-07-24,327,428,296,0,1051
2024-07-25,292,360,222,0,874
2024-07-26,447,357,53,0,857
2024-07-27,443,288,105,0,836
2024-07-28,604,208,37,0,849
2024-07-29,516,242,48,0,806
2024-07-30,292,467,20,0,779
2024-07-31,341,360,6,0,707
2024-08-01,528,155,6,0,689
2024-08-02,575,106,3,0,684
2024-08-03,503,254,14,0,771
2024-08-04,565,189,4,0,758
2024-08-05,336,324,28,0,688
2024-08-06,640,84,17,0,741
2024-08-07,619,353,17,0,989
2024-08-08,751,62,5,0,818
2024-08-09,626,148,9,0,783
2024-08-10,694,164,29,0,887
2024-08-11,710,130,31,0,871
2024-08-12,751,62,46,0,859
2024-08-13,696,115,148,0,959
2024-08-14,414,317,153,0,884
2024-08-15,264,315,147,0,726
2024-08-16,437,275,71,0,783
2024-08-17,270,445,45,0,760
2024-08-18,627,164,6,0,797
2024-08-19,533,202,27,0,762
2024-08-20,342,220,22,0,584
2024-08-21,407,464,18,0,889
2024-08-22,463,434,5,0,902
2024-08-23,412,352,21,0,785
2024-08-24,644,112,6,0,762
2024-08-25,629,10,0,0,639
2024-08-26,627,19,1,0,647
2024-08-27,550,39,3,0,592
2024-08-28,689,16,3,0,708
2024-08-29,467,36,3,0,506
2024-08-30,319,32,2,0,353
2024-08-31,472,44,10,0,526
2024-09-01,330,36,1,0,367
2024-09-02,218,99,8,0,325
2024-09-03,335,156,0,0,491
2024-09-04,336,254,16,0,606
2024-09-05,513,53,1,0,567
2024-09-06,419,58,30,0,507
2024-09-07,563,153,43,0,759
2024-09-08,467,172,134,0,773
2024-09-09,346,223,11,0,580
2024-09-10,379,197,196,0,772
2024-09-11,476,272,1,0,749
2024-09-12,156,465,2,0,623
2024-09-13,325,363,0,0,688
2024-09-14,547,134,0,0,681
2024-09-15,518,26,0,0,544
2024-09-16,484,157,0,0,641
2024-09-17,626,3,0,0,629
2024-09-18,532,77,0,0,609
2024-09-19,670,87,0,0,757
2024-09-20,496,0,0,0,496
2024-09-21,547,0,0,0,547
2024-09-22,669,0,0,0,669
2024-09-23,141,0,0,0,141
2024-09-24,178,0,0,0,178
2024-09-25,284,7,0,0,291
2024-09-26,58,0,0,0,58
2024-09-27,110,6,0,0,116
2024-09-28,75,12,0,0,87
2024-09-29,83,10,0,0,93
2024-09-30,217,36,0,0,253
2024-10-01,342,12,0,0,354
2024-10-02,362,35,3,0,400
2024-10-03,457,115,1,0,573
2024-10-04,522,7,0,0,529
2024-10-05,109,46,3,0,158
2024-10-06,379,39,3,0,421
2024-10-07,357,72,0,0,429
2024-10-08,207,140,5,0,352
2024-10-09,281,147,6,0,434
2024-10-10,312,145,0,0,457
2024-10-11,488,250,0,0,738
2024-10-12,453,20,0,0,473
2024-10-13,457,11,0,0,468
2024-10-14,327,26,0,0,353
2024-10-15,242,57,11,0,310
2024-10-16,331,32,0,0,363
2024-10-17,393,28,0,0,421
2024-10-18,428,67,0,0,495
2024-10-19,501,0,0,0,501
2024-10-20,270,2,0,0,272
2024-10-21,419,3,0,0,422
2024-10-22,426,11,0,0,437
2024-10-23,257,15,0,0,272
2024-10-24,363,31,0,0,394
2024-10-25,285,0,0,0,285
2024-10-26,285,0,0,0,285
2024-10-27,226,20,0,0,246
2024-10-28,424,21,0,0,445
2024-10-29,356,9,0,0,365
2024-10-30,393,3,0,0,396
2024-10-31,189,0,0,0,189
2024-11-01,144,0,0,0,144
2024-11-02,130,1,0,0,131
2024-11-03,150,1,0,0,151
2024-11-04,124,0,0,0,124
2024-11-05,128,1,0,0,129
2024-11-06,124,0,0,0,124
2024-11-07,98,1,0,0,99
2024-11-08,70,0,0,0,70
2024-11-09,46,1,0,0,47
2024-11-10,105,1,0,0,106
2024-11-11,242,0,0,0,242
2024-11-12,182,0,0,0,182
2024-11-13,217,0,0,0,217
2024-11-14,221,0,0,0,221
2024-11-15,139,1,0,0,140
2024-11-16,106,0,0,0,106
2024-11-17,22,0,0,0,22
2024-11-18,31,1,0,0,32
2024-11-19,38,0,0,0,38
2024-11-20,31,0,0,0,31
2024-11-21,5,0,0,0,5
2024-11-22,118,3,0,0,121
2024-11-23,140,0,0,0,140
2024-11-24,42,0,0,0,42
2024-11-25,99,0,0,0,99
2024-11-26,86,0,0,0,86
2024-11-27,160,0,0,0,160
2024-11-28,124,1,0,0,125
2024-11-29,90,3,0,0,93
2024-11-30,39,0,0,0,39
2024-12-01,40,0,0,0,40
2024-12-02,68,9,0,0,77
2024-12-03,145,9,0,0,154
2024-12-04,101,1,0,0,102
2024-12-05,78,1,0,0,79
2024-12-06,99,0,0,0,99
2024-12-07,153,0,0,0,153
2024-12-08,85,0,0,0,85
2024-12-09,65,0,0,0,65
2024-12-10,63,4,0,0,67
2024-12-11,73,0,0,0,73
2024-12-12,51,0,0,0,51
2024-12-13,67,0,0,0,67
2024-12-14,48,0,0,0,48
2024-12-15,57,0,0,0,57
2024-12-16,78,0,0,0,78
2024-12-17,55,1,0,0,56
2024-12-18,101,0,0,0,101
2024-12-19,98,0,0,0,98
2024-12-20,35,7,0,0,42
2024-12-21,41,1,0,0,42
2024-12-22,29,3,0,0,32
2024-12-23,25,0,0,0,25
2024-12-24,15,2,0,0,17
2024-12-25,60,0,0,0,60
2024-12-26,66,0,0,0,66
2024-12-27,70,0,0,0,70
2024-12-28,62,0,0,0,62
2024-12-29,31,0,0,0,31
2024-12-30,34,0,0,0,34
2024-12-31,21,1,0,0,22
2025-01-01,37,0,0,0,37
2025-01-02,71,0,0,0,71
2025-01-03,97,0,0,0,97
2025-01-04,42,0,0,0,42
2025-01-05,41,0,0,0,41
2025-01-06,42,0,0,0,42
2025-01-07,61,0,0,0,61
2025-01-08,56,5,0,0,61
2025-01-09,63,2,3,0,68
2025-01-10,62,5,2,0,69
2025-01-11,41,2,0,0,43
2025-01-12,14,0,0,0,14
2025-01-13,19,0,0,0,19
2025-01-14,1,0,0,0,1
2025-01-15,41,0,0,0,41
2025-01-16,86,1,0,0,87
2025-01-17,78,1,0,0,79
2025-01-18,46,0,0,0,46
2025-01-19,45,0,0,0,45
2025-01-20,33,0,0,0,33
2025-01-21,37,1,0,0,38
2025-01-22,73,2,0,0,75
2025-01-23,21,5,1,0,27
2025-01-24,79,9,2,0,90
2025-01-25,42,1,1,0,44
2025-01-26,99,0,0,0,99
2025-01-27,35,0,0,0,35
2025-01-28,59,0,0,0,59
2025-01-29,140,0,0,0,140
2025-01-30,67,0,0,0,67
2025-01-31,35,1,0,0,36
2025-02-01,54,0,0,0,54
2025-02-02,153,0,0,0,153
2025-02-03,89,0,0,0,89
2025-02-04,119,0,0,0,119
2025-02-05,72,0,0,0,72
2025-02-06,120,2,0,0,122
2025-02-07,129,4,0,0,133
2025-02-08,133,0,0,0,133
2025-02-09,200,0,0,0,200
2025-02-10,183,0,0,0,183
2025-02-11,112,0,0,0,112
2025-02-12,131,0,0,0,131
2025-02-13,68,0,0,0,68
2025-02-14,63,0,0,0,63
2025-02-15,52,0,0,0,52
2025-02-16,67,0,0,0,67
2025-02-17,107,3,0,0,110
2025-02-18,30,0,0,0,30
2025-02-19,37,0,0,0,37
2025-02-20,65,0,0,0,65
2025-02-21,71,0,1,0,72
2025-02-22,60,1,1,0,62
2025-02-23,38,0,0,0,38
2025-02-24,163,2,0,0,165
2025-02-25,255,10,0,0,265
2025-02-26,163,8,0,0,171
2025-02-27,136,0,0,0,136
2025-02-28,251,11,0,0,262
2025-03-01,275,14,0,0,289
2025-03-02,258,0,0,0,258
2025-03-03,295,5,0,0,300
2025-03-04,201,4,0,0,205
2025-03-05,153,0,0,0,153
2025-03-06,179,0,0,0,179
2025-03-07,194,0,0,0,194
2025-03-08,182,1,0,0,183
2025-03-09,177,1,0,0,178
2025-03-10,263,0,0,0,263
2025-03-11,408,6,0,0,414
2025-03-12,207,9,0,0,216
2025-03-13,367,21,0,0,388
2025-03-14,135,15,1,0,151
2025-03-15,228,27,0,0,255
2025-03-16,237,0,0,0,237
2025-03-17,218,0,0,0,218
2025-03-18,226,5,0,0,231
2025-03-19,453,3,0,0,456
2025-03-20,174,34,0,0,208
2025-03-21,278,46,0,0,324
2025-03-22,308,21,1,0,330
2025-03-23,133,3,1,0,137
2025-03-24,234,0,0,0,234
2025-03-25,166,2,0,0,168
2025-03-26,333,15,0,0,348
2025-03-27,238,5,0,0,243
2025-03-28,65,1,0,0,66
2025-03-29,322,2,0,0,324
2025-03-30,276,1,0,0,277
2025-03-31,188,0,0,0,188
2025-04-01,251,0,0,0,251
2025-04-02,286,1,0,0,287
2025-04-03,140,0,0,0,140
2025-04-04,157,0,0,0,157
2025-04-05,186,1,0,0,187
2025-04-06,195,2,0,0,197
2025-04-07,504,11,0,0,515
2025-04-08,303,68,0,0,371
2025-04-09,279,10,0,0,289
2025-04-10,345,33,0,0,378
2025-04-11,283,7,0,0,290
2025-04-12,372,21,0,0,393
2025-04-13,290,5,1,0,296
2025-04-14,573,6,0,0,579
2025-04-15,495,28,1,0,524
2025-04-16,322,112,1,0,435
2025-04-17,233,2,0,0,235
2025-04-18,291,2,0,0,293
2025-04-19,343,0,0,0,343
2025-04-20,222,11,0,0,233
2025-04-21,276,8,0,0,284
2025-04-22,324,50,1,0,375
2025-04-23,322,43,1,0,366
2025-04-24,376,39,0,0,415
2025-04-25,244,2,0,0,246
2025-04-26,322,2,1,0,325
2025-04-27,338,131,0,0,469
2025-04-28,400,0,0,0,400
2025-04-29,416,0,0,0,416
2025-04-30,330,1,0,0,331
2025-05-01,406,24,0,0,430
2025-05-02,477,0,0,0,477
2025-05-03,583,9,0,0,592
2025-05-04,452,4,0,0,456
2025-05-05,394,36,0,0,430
2025-05-06,309,7,0,0,316
2025-05-07,442,0,0,0,442
2025-05-08,463,2,0,0,465
2025-05-09,379,14,0,0,393
2025-05-10,583,1,0,0,584
2025-05-11,510,33,0,0,543
2025-05-12,394,6,1,0,401
2025-05-13,521,1,2,0,524
2025-05-14,394,8,7,0,409
2025-05-15,204,147,2,0,353
2025-05-16,432,2,0,0,434
2025-05-17,287,0,0,0,287
2025-05-18,252,73,0,0,325
2025-05-19,286,0,0,0,286
2025-05-20,340,22,0,0,362
2025-05-21,367,32,0,0,399
2025-05-22,264,7,0,0,271
2025-05-23,338,5,0,0,343
2025-05-24,492,25,2,0,519
2025-05-25,543,144,9,0,696
2025-05-26,335,60,11,0,406
2025-05-27,275,22,12,0,309
2025-05-28,310,41,43,0,394
2025-05-29,462,54,30,0,546
2025-05-30,540,166,175,0,881
2025-05-31,626,188,299,0,1113
2025-06-01,344,210,355,0,909
2025-06-02,519,243,234,0,996
2025-06-03,565,394,22,0,981
2025-06-04,707,138,30,0,875
2025-06-05,449,239,37,0,725
2025-06-06,990,218,67,0,1275
2025-06-07,1119,271,64,0,1454
2025-06-08,590,165,20,0,775
2025-06-09,692,67,8,0,767
2025-06-10,871,257,60,0,1188
2025-06-11,532,117,7,0,656
2025-06-12,505,87,0,0,592
2025-06-13,425,59,3,0,487
2025-06-14,527,205,11,0,743
2025-06-15,410,101,10,0,521
2025-06-16,450,21,8,0,479
2025-06-17,463,18,0,0,481
2025-06-18,278,34,0,0,312
2025-06-19,617,38,1,0,656
2025-06-20,714,91,5,0,810
2025-06-21,561,55,14,0,630
2025-06-22,599,39,21,0,659
2025-06-23,882,163,26,0,1071
2025-06-24,695,319,1,0,1015
2025-06-25,585,93,13,0,691
2025-06-26,441,29,0,0,470
2025-06-27,128,15,0,0,143
2025-06-28,148,29,3,0,180
2025-06-29,129,16,1,0,146
2025-06-30,278,45,11,0,334
2025-07-01,297,37,0,0,334
2025-07-02,301,116,21,0,438
2025-07-03,901,164,17,0,1082
2025-07-04,534,233,7,0,774
2025-07-05,300,382,52,0,734
2025-07-06,556,70,44,0,670
2025-07-07,685,87,21,0,793
2025-07-08,796,115,15,0,926
2025-07-09,691,50,25,0,766
2025-07-10,561,68,44,0,673
2025-07-11,585,128,99,0,812
2025-07-12,559,178,184,0,921
2025-07-13,410,213,167,0,790
2025-07-14,517,102,4,0,623
2025-07-15,538,153,1,0,692
2025-07-16,537,103,25,0,665
2025-07-17,589,60,25,0,674
2025-07-18,757,115,42,0,914
2025-07-19,683,82,52,0,817
2025-07-20,199,83,14,0,296
2025-07-21,325,15,17,0,357
2025-07-22,207,13,3,0,223
2025-07-23,289,33,15,0,337
2025-07-24,298,52,13,0,363
2025-07-25,235,62,50,0,347
2025-07-26,241,38,3,0,282
2025-07-27,346,138,18,0,502
2025-07-28,489,105,25,0,619
2025-07-29,212,254,66,0,532
2025-07-30,296,239,67,0,602
2025-07-31,318,177,47,0,542
